timestamp,open,high,low,close,volume
2024-08-30 09:30:00.243276,21753.91,21779.43,21728.22,21753.46,3968
2024-08-30 09:35:00.243276,21787.32,21798.67,21768.9,21794.43,4333
2024-08-30 09:40:00.243276,21870.71,21890.3,21813.59,21852.18,3520
2024-08-30 09:45:00.243276,21825.37,21826.4,21820.18,21822.1,4401
2024-08-30 09:50:00.243276,21946.75,21987.28,21940.33,21957.42,6290
2024-08-30 09:55:00.243276,21941.27,21943.02,21935.26,21939.3,4887
2024-08-30 10:00:00.243276,22037.08,22040.91,22031.17,22036.02,3982
2024-08-30 10:05:00.243276,22048.64,22065.36,22023.14,22031.1,4836
2024-08-30 10:10:00.243276,22032.05,22045.78,22018.57,22026.51,5945
2024-08-30 10:15:00.243276,21998.34,22022.24,21995.57,22000.24,5575
2024-08-30 10:20:00.243276,21984.51,21987.0,21980.21,21983.43,2913
2024-08-30 10:25:00.243276,21996.15,21999.7,21987.24,21997.14,2003
2024-08-30 10:30:00.243276,22012.47,22029.43,21996.47,22011.66,1275
2024-08-30 10:35:00.243276,22046.28,22054.53,22029.64,22050.36,3290
2024-08-30 10:40:00.243276,22094.44,22098.07,22085.45,22093.59,977
2024-08-30 10:45:00.243276,22155.46,22162.25,22142.09,22154.44,2886
2024-08-30 10:50:00.243276,22147.42,22147.96,22142.95,22146.98,2099
2024-08-30 10:55:00.243276,22222.48,22228.88,22220.7,22223.23,1542
2024-08-30 11:00:00.243276,22295.49,22296.68,22294.1,22296.38,1384
2024-08-30 11:05:00.243276,22304.73,22311.31,22290.75,22299.49,1685
2024-08-30 11:10:00.243276,22346.65,22357.19,22336.36,22343.1,2109
2024-08-30 11:15:00.243276,22352.42,22360.91,22346.79,22357.89,1985
2024-08-30 11:20:00.243276,22459.83,22460.89,22444.21,22448.43,2646
2024-08-30 11:25:00.243276,22472.26,22479.85,22459.94,22472.14,2228
2024-08-30 11:30:00.243276,22517.8,22529.8,22506.35,22522.26,450
2024-08-30 11:35:00.243276,22598.74,22599.79,22583.06,22590.74,2643
2024-08-30 11:40:00.243276,22631.74,22635.06,22619.06,22630.43,2722
2024-08-30 11:45:00.243276,22668.87,22673.92,22659.59,22665.73,2215
2024-08-30 11:50:00.243276,22677.24,22688.5,22676.49,22686.56,2060
2024-08-30 11:55:00.243276,22738.82,22748.91,22736.85,22746.44,1596
2024-08-30 12:00:00.243276,22781.75,22798.73,22775.5,22792.62,1002
2024-08-30 12:05:00.243276,22825.63,22828.52,22823.6,22827.93,2655
2024-08-30 12:10:00.243276,22856.09,22863.84,22846.73,22850.67,2562
2024-08-30 12:15:00.243276,22842.38,22848.37,22838.64,22843.2,774
2024-08-30 12:20:00.243276,22868.48,22876.25,22844.03,22858.59,1907
2024-08-30 12:25:00.243276,22873.58,22884.0,22851.93,22882.02,1671
2024-08-30 12:30:00.243276,22906.79,22926.53,22887.08,22893.56,1484
