timestamp,open,high,low,close,volume
2024-08-30 09:30:00.840786,6535.57,6539.44,6534.82,6536.89,5325
2024-08-30 09:35:00.840786,6538.72,6548.93,6526.86,6531.88,6235
2024-08-30 09:40:00.840786,6541.15,6550.31,6536.24,6539.95,4169
2024-08-30 09:45:00.840786,6538.19,6544.16,6536.92,6537.31,5700
2024-08-30 09:50:00.840786,6559.22,6562.44,6551.14,6553.73,5342
2024-08-30 09:55:00.840786,6575.09,6575.13,6572.89,6573.88,5250
2024-08-30 10:00:00.840786,6611.31,6619.44,6610.63,6618.23,4281
2024-08-30 10:05:00.840786,6621.3,6622.92,6613.88,6616.98,6835
2024-08-30 10:10:00.840786,6613.1,6616.2,6601.39,6614.11,5591
2024-08-30 10:15:00.840786,6639.16,6643.0,6637.51,6639.35,5042
2024-08-30 10:20:00.840786,6653.43,6654.59,6648.68,6649.61,3172
2024-08-30 10:25:00.840786,6652.41,6654.12,6648.84,6653.82,2120
2024-08-30 10:30:00.840786,6666.42,6670.76,6665.65,6666.43,1757
2024-08-30 10:35:00.840786,6678.06,6679.37,6677.35,6677.82,1854
2024-08-30 10:40:00.840786,6687.02,6688.48,6686.84,6687.26,3338
2024-08-30 10:45:00.840786,6704.22,6704.86,6698.55,6700.94,1399
2024-08-30 10:50:00.840786,6702.09,6703.64,6701.95,6703.03,2782
2024-08-30 10:55:00.840786,6713.78,6714.42,6709.35,6714.27,2011
2024-08-30 11:00:00.840786,6731.6,6735.1,6728.45,6734.14,2193
2024-08-30 11:05:00.840786,6738.57,6740.97,6734.64,6739.09,1483
2024-08-30 11:10:00.840786,6739.47,6739.49,6737.82,6739.34,2444
2024-08-30 11:15:00.840786,6741.28,6745.02,6739.98,6743.03,2628
2024-08-30 11:20:00.840786,6747.33,6747.47,6744.74,6745.59,1510
2024-08-30 11:25:00.840786,6756.83,6759.36,6752.06,6755.49,3016
2024-08-30 11:30:00.840786,6766.9,6770.58,6765.01,6766.52,1441
2024-08-30 11:35:00.840786,6775.76,6782.22,6773.6,6775.56,2004
2024-08-30 11:40:00.840786,6777.19,6782.94,6776.01,6781.86,1688
2024-08-30 11:45:00.840786,6804.47,6805.56,6801.5,6802.8,1374
2024-08-30 11:50:00.840786,6815.98,6817.07,6813.52,6815.17,1816
2024-08-30 11:55:00.840786,6818.51,6819.99,6816.92,6819.98,1120
2024-08-30 12:00:00.840786,6825.31,6831.66,6819.52,6821.68,2160
2024-08-30 12:05:00.840786,6831.77,6836.91,6831.24,6831.71,2014
2024-08-30 12:10:00.840786,6845.75,6853.3,6843.61,6845.63,2544
2024-08-30 12:15:00.840786,6860.09,6863.09,6859.39,6861.75,2308
2024-08-30 12:20:00.840786,6864.0,6867.95,6856.71,6864.15,1545
2024-08-30 12:25:00.840786,6861.81,6862.03,6859.38,6861.9,2122
2024-08-30 12:30:00.840786,6870.66,6874.19,6866.21,6873.42,1521
2024-08-30 12:35:00.840786,6876.37,6881.99,6874.7,6880.54,2162
2024-08-30 12:40:00.840786,6885.62,6885.96,6884.89,6885.33,2686
2024-08-30 12:45:00.840786,6869.81,6869.83,6864.25,6867.69,1472
2024-08-30 12:50:00.840786,6858.21,6858.93,6857.05,6857.94,2248
2024-08-30 12:55:00.840786,6857.55,6860.12,6856.25,6858.5,1985
2024-08-30 13:00:00.840786,6841.02,6841.93,6840.59,6841.27,2281
2024-08-30 13:05:00.840786,6827.71,6832.49,6826.72,6829.96,2820
2024-08-30 13:10:00.840786,6829.21,6829.65,6826.85,6829.2,2549
2024-08-30 13:15:00.840786,6815.51,6815.83,6815.39,6815.68,2039
2024-08-30 13:20:00.840786,6796.39,6800.88,6795.39,6797.96,1492
2024-08-30 13:25:00.840786,6775.8,6776.01,6772.6,6773.4,2544
2024-08-30 13:30:00.840786,6764.43,6766.22,6759.2,6760.65,1771
2024-08-30 13:35:00.840786,6752.49,6754.7,6750.73,6754.57,2438
2024-08-30 13:40:00.840786,6741.03,6743.84,6738.26,6738.86,2032
2024-08-30 13:45:00.840786,6732.34,6734.03,6731.25,6732.95,411
2024-08-30 13:50:00.840786,6716.2,6718.79,6712.82,6714.65,2424
2024-08-30 13:55:00.840786,6702.51,6703.5,6700.28,6701.92,1665
2024-08-30 14:00:00.840786,6694.05,6694.65,6688.78,6691.95,2852
2024-08-30 14:05:00.840786,6683.81,6688.0,6683.31,6684.02,2784
2024-08-30 14:10:00.840786,6677.29,6678.01,6676.89,6677.35,1849
2024-08-30 14:15:00.840786,6664.62,6666.12,6652.8,6660.11,1664
2024-08-30 14:20:00.840786,6643.77,6644.83,6640.31,6643.82,2112
2024-08-30 14:25:00.840786,6624.73,6625.21,6623.28,6623.34,2858
2024-08-30 14:30:00.840786,6605.99,6606.94,6603.98,6605.8,1635
2024-08-30 14:35:00.840786,6572.26,6579.64,6570.6,6576.25,1777
2024-08-30 14:40:00.840786,6561.33,6563.49,6555.44,6560.24,2185
2024-08-30 14:45:00.840786,6547.61,6549.75,6547.45,6547.89,2070
2024-08-30 14:50:00.840786,6529.93,6533.39,6526.49,6531.23,1811
2024-08-30 14:55:00.840786,6528.99,6530.84,6525.52,6528.1,1679
2024-08-30 15:00:00.840786,6526.57,6527.67,6519.37,6520.25,1727
2024-08-30 15:05:00.840786,6513.33,6515.96,6509.34,6513.64,2298
2024-08-30 15:10:00.840786,6494.46,6498.76,6492.95,6496.92,1889
2024-08-30 15:15:00.840786,6497.13,6497.41,6494.38,6494.47,5800
2024-08-30 15:20:00.840786,6481.51,6484.47,6474.18,6476.23,4367
2024-08-30 15:25:00.840786,6483.2,6495.98,6482.45,6485.4,4114
2024-08-30 15:30:00.840786,6489.0,6495.71,6485.68,6486.16,4317
2024-08-30 15:35:00.840786,6505.57,6512.28,6501.35,6510.99,4744
2024-08-30 15:40:00.840786,6504.12,6506.13,6501.1,6501.99,3771
2024-08-30 15:45:00.840786,6507.59,6509.55,6500.13,6500.36,5884
2024-08-30 15:50:00.840786,6533.0,6534.74,6531.08,6532.09,5432
2024-08-30 15:55:00.840786,6543.81,6550.0,6541.8,6544.9,5061
2024-09-02 09:30:00.840786,6556.31,6560.79,6553.29,6554.15,4777
2024-09-02 09:35:00.840786,6556.81,6558.22,6555.61,6555.88,4332
2024-09-02 09:40:00.840786,6563.43,6565.35,6554.64,6563.52,4429
2024-09-02 09:45:00.840786,6568.68,6571.79,6561.54,6564.17,5363
2024-09-02 09:50:00.840786,6559.91,6566.23,6549.65,6558.13,6035
2024-09-02 09:55:00.840786,6570.08,6573.4,6566.25,6567.05,5796
2024-09-02 10:00:00.840786,6576.37,6587.11,6562.86,6566.09,4781
2024-09-02 10:05:00.840786,6571.16,6572.08,6569.71,6572.02,6089
2024-09-02 10:10:00.840786,6578.71,6580.47,6573.96,6574.5,6017
2024-09-02 10:15:00.840786,6595.4,6598.1,6588.25,6594.74,4289
2024-09-02 10:20:00.840786,6606.32,6607.2,6603.86,6606.39,2346
2024-09-02 10:25:00.840786,6609.05,6612.78,6607.08,6611.69,775
2024-09-02 10:30:00.840786,6615.95,6619.85,6608.0,6610.14,1418
2024-09-02 10:35:00.840786,6618.53,6621.75,6617.11,6620.87,1404
2024-09-02 10:40:00.840786,6626.55,6630.66,6622.97,6623.06,2313
2024-09-02 10:45:00.840786,6634.36,6635.3,6629.86,6630.39,963
